,ConstituentID,DisplayName,Region,Gender,BeginDate,Wiki QID,Income ($)
13446,43436,Lindsay Starbuck,Roseau; Dominica; Caribbean; Americas,Non-Binary,2016,Q1668538,17200
13447,43437,Ronnie Goodman,Kuwait City; Kuwait; Western Asia; Asia,male,1960,Q5044261,9300
13448,43438,Manya Kuzemchenko,Jakarta; Indonesia; South-Eastern Asia; Asia,Female,1984,Q7836,12400
13449,43439,Mark Miller,Dhaka; Bangladesh; Southern Asia; Asia,Male,1998,Q64094,9000
13450,43440,John Langdon,Mogadishu; Somalia; Eastern Africa; Africa,Male,1988,Q1629289,6500
13451,43441,Molly Crabapple,Kampala; Uganda; Eastern Africa; Africa,Female,1983,Q3482619,9000
13452,43442,Keith Lowe,Caracas; Venezuela; South America; Americas,Male,1831,Q3702470,5400
13453,43443,Marx Aviano,Majuro; Marshall Islands; Micronesia; Oceania,male,1983,Q214666,9300
13454,43444,Sebastian Marchal,Stockholm; Sweden; Northern Europe; Europe,Male,1941,Q2582246,5400
13455,43457,Fernando Vilela,Malabo; Equatorial Guinea; Middle Africa; Africa,Male,1973,Q7152618,12400
13456,43459,Fernando Ortega,Jakarta; Indonesia; South-Eastern Asia; Asia,Male,1971,Q2418467,9000
13457,43465,Sohei Hashimoto,Nairobi; Kenya; Eastern Africa; Africa,Non-Binary,1796,Q218471,3100
13458,43480,Thomas Lanigan-Schmidt,Belgrade; Serbia; Southern Europe; Europe,Male,1948,Q1483880,24100
13459,43491,Fernand Fau,Yaren; Nauru; Micronesia; Oceania,Male,1858,Q6116329,9000
13460,43498,Alexandra Clotfelter,Niamey; Niger; Western Africa; Africa,Female,1989,Q520491,25800
13461,43499,David Loewenstein,Singapur; Singapore; South-Eastern Asia; Asia,Male,1977,Q1909477,5400
13462,43501,Liu Xiaodong,Road Town; Virgin Islands (British); Caribbean; Americas,Male,1963,Q18618552,11600
13463,43509,Renan,Kuwait City; Kuwait; Western Asia; Asia,Female,1910,Q471444,43100
13464,43510,JoAnn Carney,Yamoussoukro; Cote D'Ivoire (Ivory Coast); Western Africa; Africa,Female,1983,Q714496,11600
13465,43511,Tom Shortlidge,Tegucigalpa; Honduras; Central America; Americas,Male,1943,Q708763,20900
13466,43512,Wila,Seoul; Korea South; Eastern Asia; Asia,female,1851,Q41148,9300
13467,43516,Luc Sante,Riga; Latvia; Northern Europe; Europe,Male,1954,Q4707615,12400
13468,43520,Jayson Musson,Mariehamn; Aland Islands; Northern Europe; Europe,Male,1977,Q1721032,25800
13469,43521,Ben Katchor,Lome; Togo; Western Africa; Africa,Male,1951,Q734172,11600
13470,43525,"Vibram S.p.A., Albizzate, Italy",Vilnius; Lithuania; Northern Europe; Europe,Non-Binary,1937,Q8003,12400
13471,43526,NIKE,Hong Kong; Hong Kong S.A.R.; Eastern Asia; Asia,Female,1964,Q431518,20900
13472,43527,Amanda Guest,Muscat; Oman; Western Asia; Asia,Female,1964,Q84287,11600
13473,43528,Bart Wasserman,Bamako; Mali; Western Africa; Africa,Male,1930,Q752987,20900
13474,43529,Christian Petzold,Ulan Bator; Mongolia; Eastern Asia; Asia,Male,1960,Q1347549,11600
13475,43532,Manoel de Oliveira,Willemstad; Curaçao; Caribbean; Americas,Non-Binary,1908,Q71827,12400
13476,43533,Hong Sang-soo,Suva; Fiji Islands; Melanesia; Oceania,Male,1961,Q1384103,6500
13477,43534,Miguel Gomes,Niamey; Niger; Western Africa; Africa,Male,1972,Q274339,5400
13478,43535,Pedro Costa,Maputo; Mozambique; Eastern Africa; Africa,Male,1958,Q257113,9300
13479,43536,José Luis Guerín,Gaborone; Botswana; Southern Africa; Africa,Male,1960,Q71244,17200
13480,43537,Matías Piñeiro,Roseau; Dominica; Caribbean; Americas,Male,1982,Q586141,9300
13481,43539,João Pedro Rodrigues,Nuuk; Greenland; Northern America; Americas,Male,1966,Q734172,9300
13482,43540,Pier Paolo Pasolini,Marigot; Saint-Martin (French part); Caribbean; Americas,Male,1922,Q78663,25800
13483,43544,Christopher Kenneally,Mbabane; Swaziland; Southern Africa; Africa,Male,1975,Q571469,9000
13484,43545,Sebastián Silva,Majuro; Marshall Islands; Micronesia; Oceania,Male,1979,Q828350,9300
13485,43550,Sebastián del Amo,Phnom Penh; Cambodia; South-Eastern Asia; Asia,Male,1971,Q7966252,11600
13486,43551,Mani Haghighi,Funafuti; Tuvalu; Polynesia; Oceania,Male,1969,Q292268,17200
13487,43552,Srdan Dragojevic,Port of Spain; Trinidad And Tobago; Caribbean; Americas,Male,1963,Q282787,9000
13488,43554,Eduardo Nunes,Saint-Pierre; Saint Pierre and Miquelon; Northern America; Americas,Male,1969,Q551899,17200
13489,43559,Thornton Dial,Islamabad; Pakistan; Southern Asia; Asia,Male,1928,Q2883927,9000
13490,43561,Bujar Alimani,Brazzaville; Congo; Middle Africa; Africa,Male,1969,Q16649811,17200
13491,43574,Oday Rasheed,Nay Pyi Taw; Myanmar; South-Eastern Asia; Asia,Male,1973,Q1291799,11600
13492,43575,Tolga Karaçelik,Washington; United States; Northern America; Americas,Male,1981,Q7660922,11600
13493,43586,Sérgio Bianchi,Manila; Philippines; South-Eastern Asia; Asia,Male,1945,Q5239259,20900
13494,43592,Alejandro Gerber Bicecci,Managua; Nicaragua; Central America; Americas,Male,1977,Q434674,34400
13495,43594,Enrique Buchichio,Tbilisi; Georgia; Western Asia; Asia,Male,1973,Q1371352,9300
13496,43595,Lyès Salem,Vatican City; Vatican City State (Holy See); Southern Europe; Europe,Male,1973,Q440369,17200
13497,43598,Vladimir Perisic,Budapest; Hungary; Eastern Europe; Europe,Male,1976,Q16864498,22200
13498,43599,Chi Zhang,Prague; Czech Republic; Eastern Europe; Europe,Male,1977,Q724590,9300
13499,43600,Oliver Hermanus,Kingston; Jamaica; Caribbean; Americas,Male,1983,Q1655723,17200
13500,43602,Zhang Yang,Nouakchott; Mauritania; Western Africa; Africa,Male,1967,Q3418301,12400
13501,43603,Teona Strugar Mitevska,Khartoum; Sudan; Northern Africa; Africa,Female,1974,Q567366,6500
13502,43605,Víctor Arregui,Dhaka; Bangladesh; Southern Asia; Asia,Male,1962,Q273572,11600
13503,43607,Teresa Prata,Antananarivo; Madagascar; Eastern Africa; Africa,Female,1903,Q705880,9300
13504,43617,Rodrigo Moreno,Dili; East Timor; South-Eastern Asia; Asia,Male,1972,Q326011,22200
13505,43622,Chao Wang,Asmara; Eritrea; Eastern Africa; Africa,Male,1964,Q524370,11600
13506,43626,Djamila Sahraoui,San Jose; Costa Rica; Central America; Americas,Female,1950,Q16214312,25800
13507,43627,Yu Li,Quito; Ecuador; South America; Americas,Female,1973,Q238881,6500
13508,43632,Sebastián Campos,Mogadishu; Somalia; Eastern Africa; Africa,Male,1974,Q5107013,22200
13509,43638,Tawfik Abu Wael,Mogadishu; Somalia; Eastern Africa; Africa,Male,1976,Q15462930,12400
13510,43660,Ralph Baer,Belgrade; Serbia; Southern Europe; Europe,Male,1922,Q6983732,17200
13511,43667,Cristobal Palma,San Salvador; El Salvador; Central America; Americas,Male,1974,Q16941062,9300
13512,43687,Vitale Bramani,Avarua; Cook Islands; Polynesia; Oceania,Male,1900,Q7961673,12400
13513,43688,"Markus ""Notch"" Persson",Kigali; Rwanda; Eastern Africa; Africa,Male,1979,Q1806120,17200
13514,43690,Allan Alcorn,Kathmandu; Nepal; Southern Asia; Asia,Male,1948,Q2067124,9300
13515,43691,Lyle Rains,Honiara; Solomon Islands; Melanesia; Oceania,Male,1890,Q834313,9300
13516,43692,"George ""Ed"" Logg",Mexico City; Mexico; Central America; Americas,Male,1948,Q1373058,5400
13517,43693,Dave Theurer,Abuja; Nigeria; Western Africa; Africa,Male,1919,Q5341650,5400
13518,43694,Howard Scott Warshaw,Kabul; Afghanistan; Southern Asia; Asia,Male,1957,Q475516,9000
13519,43696,Corneille Hannoset,Mamoudzou; Mayotte; Eastern Africa; Africa,Male,1926,Q952096,24100
13520,43700,Tomohiro Nishikado,Lisbon; Portugal; Southern Europe; Europe,Male,1944,Q441440,6500
13521,43702,Nicolás Paris,Malabo; Equatorial Guinea; Middle Africa; Africa,Male,1977,Q5603,20900
13522,43705,Alain Huck,Mariehamn; Aland Islands; Northern Europe; Europe,Male,1957,Q17385654,3100
13523,43706,Tobias Madison,San Marino; San Marino; Southern Europe; Europe,Male,1985,Q19748568,9300
13524,43709,Lizzie Fitch,Valletta; Malta; Southern Europe; Europe,Female,1981,Q82445,22200
13525,43745,Luis Barragán,"Douglas, Isle of Man; Man (Isle of); Northern Europe; Europe",Male,1902,Q243295,3100
13526,43747,Ed Atkins,Vienna; Austria; Western Europe; Europe,Male,1982,Q436782,12400
13527,43751,Urbanski,Brazzaville; Congo; Middle Africa; Africa,female,1829,Q76679,25800
13528,43752,Hito Steyerl,N'Djamena; Chad; Middle Africa; Africa,Female,1966,Q166567,20900
13529,43766,Gabriele Mucchi,Minsk; Belarus; Eastern Europe; Europe,Male,1899,Q19802671,9300
13530,43767,Ensamble Studio/MIT-POPlab,Singapur; Singapore; South-Eastern Asia; Asia,male,2000,Q5539669,11600
13531,43769,Antón Garcia-Abril,Pyongyang; Korea North; Eastern Asia; Asia,Male,1969,Q813581,42800
13532,43770,Javier Cuesta Rodríguez-Torices,Ashgabat; Turkmenistan; Central Asia; Asia,Male,1973,Q51490,11600
13533,43771,Débora Mesa,N'Djamena; Chad; Middle Africa; Africa,Female,1981,Q447351,9300
13534,43822,Agustín Hernández Navarro,Antananarivo; Madagascar; Eastern Africa; Africa,Male,1924,Q6509683,9300
13535,43906,M. Dabrokovski,Cockburn Town; Turks And Caicos Islands; Caribbean; Americas,Male,1793,Q319627,34700
13536,43907,V. Liushin,Torshavn; Faroe Islands; Northern Europe; Europe,Male,1997,Q573192,17200
13537,43916,José Antonio Attolini Lack,Wellington; New Zealand; Australia and New Zealand; Oceania,Male,1931,Q15487727,12400
13538,44054,José Miguel Galia,Port Vila; Vanuatu; Melanesia; Oceania,Male,1919,Q1294178,9000
13539,44060,Jesús Tenreiro-Degwitz,Stockholm; Sweden; Northern Europe; Europe,Male,1936,Q2601617,20900
13540,44063,"Miguel Galas S.A., Mexico City",Hagatna; Guam; Micronesia; Oceania,female,1981,Q631443,22200
13541,44064,David Palladini,Taipei; Taiwan; Eastern Asia; Asia,Male,1946,Q670319,34400
13542,44065,Michael C. Gross,N'Djamena; Chad; Middle Africa; Africa,Male,1945,Q18618540,11600
13543,44066,Leonard Soned,Brasilia; Brazil; South America; Americas,Male,1977,Q862623,6500
13544,44067,Bob Pellegrini,Oslo; Norway; Northern Europe; Europe,male,1938,Q469335,11600
13545,44068,Michael Putnam,Apia; Samoa; Polynesia; Oceania,Male,1937,Q6767582,12400
13546,44069,Francisco Uribe,Amsterdam; Netherlands The; Western Europe; Europe,Male,1870,Q1346101,9300
13547,44110,J.D. 'Okhai Ojeikere,Basse-Terre; Guadeloupe; Caribbean; Americas,Male,1930,Q1699205,6500
13548,44115,Scott Snibbe,Tegucigalpa; Honduras; Central America; Americas,Male,1969,Q7437280,11600
13549,44135,Alfonso Ianelli,Funafuti; Tuvalu; Polynesia; Oceania,Male,1888,Q4722043,12400
13550,44160,Flora Manteola,Abu Dhabi; United Arab Emirates; Western Asia; Asia,Female,1936,Q273511,9300
13551,44161,Javier Sánchez Gómez,Tirana; Albania; Southern Europe; Europe,Male,1936,Q40116,6500
13552,44162,Josefa Santos,Warsaw; Poland; Eastern Europe; Europe,Female,1931,Q545445,12400
13553,44163,Justo Solsona,Mexico City; Mexico; Central America; Americas,Male,1931,Q18618552,34700
13554,44169,LIZZIE FITCH/RYAN TRECARTIN,Gaborone; Botswana; Southern Africa; Africa,Female,1970,Q528511,9000
13555,44188,Lina Bo Bardi,Lilongwe; Malawi; Eastern Africa; Africa,Female,1914,Q272400,24100
13556,44206,Emil Schulthess,Roseau; Dominica; Caribbean; Americas,Male,1913,Q529591,12400
13557,44207,Georg Gerster,Budapest; Hungary; Eastern Europe; Europe,Male,1928,Q365682,39500
13558,44208,Hans Frei,Santiago; Chile; South America; Americas,Male,1822,Q2639441,20900
13559,44214,Bronislaw Schlabs,Abuja; Nigeria; Western Africa; Africa,Male,1920,Q7436079,9000
13560,44247,Claus Bremer,Doha; Qatar; Western Asia; Asia,Male,1924,Q6135237,38600
13561,44248,David Degener,Nairobi; Kenya; Eastern Africa; Africa,Male,1947,Q147144,5400
13562,44249,Dennis Johnson,Abu Dhabi; United Arab Emirates; Western Asia; Asia,Non-Binary,1823,Q5546908,9300
13563,44250,Ding Dong,Luxembourg; Luxembourg; Western Europe; Europe,Male,1882,Q7945637,20900
13564,44251,James Waring,Podgorica; Montenegro; Southern Europe; Europe,Male,1922,Q773592,22200
13565,44252,Christian Wolff,Tunis; Tunisia; Northern Africa; Africa,female,1934,Q7820159,11600
13566,44273,Michelangelo Frammartino,Nay Pyi Taw; Myanmar; South-Eastern Asia; Asia,Male,1968,Q215162,9300
13567,44274,A.L. Steiner,Beijing; China; Eastern Asia; Asia,Female,1967,Q214106,20900
13568,44275,George Archainbaud,Asmara; Eritrea; Eastern Africa; Africa,Male,1890,Q459681,17200
13569,44277,Michael Sporn,Ankara; Turkey; Western Asia; Asia,Male,1946,Q1471465,9000
13570,44283,ATBAT,Washington; United States; Northern America; Americas,Male,1890,Q708763,9300
13571,44323,Al Loving,Hamilton; Bermuda; Northern America; Americas,Male,1935,Q5339857,17200
13572,44325,Scandar Copti,Saint-Denis; Reunion; Eastern Africa; Africa,Male,1975,Q7173174,11600
13573,44326,Yaron Shani,Mbabane; Swaziland; Southern Africa; Africa,Male,1973,Q6074722,3100
13574,44327,Joseph Cedar,Manama; Bahrain; Western Asia; Asia,Male,1968,Q169281,34400
13575,44334,Mark Morrisroe,Mamoudzou; Mayotte; Eastern Africa; Africa,Male,1959,Q15488004,22200
13576,44336,Hugo van Werden,Algiers; Algeria; Northern Africa; Africa,Male,1836,Q1419855,17200
13577,44351,Christopher Guest,St. John's; Antigua And Barbuda; Caribbean; Americas,Male,1948,Q586843,22200
13578,44352,Judd Apatow,Mexico City; Mexico; Central America; Americas,Male,1967,Q13560740,22200
13579,44368,Su Friedrich,Oslo; Norway; Northern Europe; Europe,Female,1954,Q325945,39500
13580,44371,Werner Herzog,Pago Pago; American Samoa; Polynesia; Oceania,Male,1942,Q1681970,9300
13581,44372,Anne Fontaine,Algiers; Algeria; Northern Africa; Africa,Female,1959,Q3479460,22200
13582,44373,Jim Finn,London; United Kingdom; Northern Europe; Europe,Male,1968,Q910885,11600
13583,44374,Ilisa Barbash,Charlotte Amalie; Virgin Islands (US); Caribbean; Americas,Female,1937,Q1057887,11600
13584,44375,Lance Bangs,Nay Pyi Taw; Myanmar; South-Eastern Asia; Asia,Male,1972,Q366062,11600
13585,44377,John Lee Hancock,Mariehamn; Aland Islands; Northern Europe; Europe,Male,1956,Q8009689,22200
13586,44379,Eric Mendelsohn,Luxembourg; Luxembourg; Western Europe; Europe,Male,1964,Q3056341,6500
13587,44385,Jeff Tremaine,Luanda; Angola; Middle Africa; Africa,Male,1966,Q2038125,22200
13588,44437,Helen Marten,Cairo; Egypt; Northern Africa; Africa,Female,1985,Q34661,6500
13589,44442,Christian Barman,Bogota; Colombia; South America; Americas,Male,1898,Q6283498,11600
13590,44443,Serge Chermayeff,Jamestown; Saint Helena; Western Africa; Africa,Male,1900,Q2118101,17200
13591,44445,"E. K. Cole Ltd, est. 1924",Dili; East Timor; South-Eastern Asia; Asia,female,1893,Q824916,5400
13592,44450,Errol Morris,Ashgabat; Turkmenistan; Central Asia; Asia,Male,1948,Q3571991,9300
13593,44464,Colectivo Cordyceps,Noumea; New Caledonia; Melanesia; Oceania,female,1884,Q16064700,17200
13594,44471,Joe Thompson,Skopje; Macedonia; Southern Europe; Europe,female,1791,Q1691084,11600
13595,44472,John Emerson,Minsk; Belarus; Eastern Europe; Europe,male,1973,Q311115,17200
13596,44473,Chelsea Peil,Thimphu; Bhutan; Southern Asia; Asia,female,2011,Q541862,20900
13597,44474,Gabby Miller,Saint-Denis; Reunion; Eastern Africa; Africa,Female,1985,Q5078759,20900
13598,44475,Miriam Klein Stahl,Juba; South Sudan; Middle Africa; Africa,Non-Binary,1971,Q1491035,6500
13599,44476,Occupy Design,Abu Dhabi; United Arab Emirates; Western Asia; Asia,Non-Binary,1796,Q771670,11600
13600,44477,Lopi,Seoul; Korea South; Eastern Asia; Asia,Female,1881,Q2595809,22200
13601,44478,Cactus,Lima; Peru; South America; Americas,Non-Binary,1818,Q1359250,12400
13602,44479,Fahmi Reza,Marigot; Saint-Martin (French part); Caribbean; Americas,male,1820,Q215049,20900
13603,44480,Santana,Thimphu; Bhutan; Southern Asia; Asia,Female,1939,Q703980,12400
13604,44484,Jeanne Liotta,Accra; Ghana; Western Africa; Africa,Female,1960,Q317883,9000
13605,44485,Claire Denis,New Delhi; India; Southern Asia; Asia,Female,1948,Q781717,5400
13606,44495,Bloomfield/Travis,Asuncion; Paraguay; South America; Americas,male,1911,Q1394562,9300
13607,44496,Vivienne Westwood,Brasilia; Brazil; South America; Americas,Female,1941,Q6220564,9300
13608,44498,Joseph Christian Leyendecker,Sao Tome; Sao Tome and Principe; Middle Africa; Africa,Male,1874,Q565457,34700
13609,44503,Mogens Lassen,San Juan; Puerto Rico; Caribbean; Americas,Male,1901,Q455070,5400
13610,44508,Delia Smith,"Douglas, Isle of Man; Man (Isle of); Northern Europe; Europe",Female,1941,Q455931,38600
13611,44517,ARO (Architecture Research Office),Basse-Terre; Guadeloupe; Caribbean; Americas,male,1993,Q7328931,6500
13612,44518,Adam Yarinsky,Dushanbe; Tajikistan; Central Asia; Asia,Male,1962,Q1121134,9000
13613,44519,Kim Yao,The Valley; Anguilla; Caribbean; Americas,Female,1971,Q5361140,38600
13614,44525,Sara Hendren,El-Aaiun; Western Sahara; Northern Africa; Africa,Female,1973,Q34013,25800
13615,44526,Brian Glenney,Monrovia; Liberia; Western Africa; Africa,Male,1974,Q767,6500
13616,44527,Accessible Icon Project,Kuwait City; Kuwait; Western Asia; Asia,Non-Binary,1975,Q2512767,6500
13617,44528,Kengo Kuma,Oslo; Norway; Northern Europe; Europe,Male,1954,Q99239,25800
13618,44538,Deborah Stratman,Mariehamn; Aland Islands; Northern Europe; Europe,Female,1967,Q940439,9000
13619,44540,Roddy Bogawa,Sofia; Bulgaria; Eastern Europe; Europe,Male,1962,Q1147721,9300
13620,44542,Tim Ferguson Sauder,Nuuk; Greenland; Northern America; Americas,Male,1972,Q828598,24100
13621,44547,Thom Andersen,Vientiane; Laos; South-Eastern Asia; Asia,Male,1943,Q2278560,6500
13622,44557,Jean-Jacques Annaud,Charlotte Amalie; Virgin Islands (US); Caribbean; Americas,Male,1943,Q19325186,9300
13623,44561,Steven Shainberg,Marigot; Saint-Martin (French part); Caribbean; Americas,Male,1963,Q165397,9000
13624,44566,Benjamin Heisenberg,Port of Spain; Trinidad And Tobago; Caribbean; Americas,Male,1974,Q345379,12400
13625,44573,Pablo Trapero,Belgrade; Serbia; Southern Europe; Europe,Male,1971,Q1539623,25800
13626,44574,Doris Dorrie,Accra; Ghana; Western Africa; Africa,Female,1955,Q8005829,9300
13627,44576,Gaspar Noé,Jerusalem; Israel; Western Asia; Asia,Male,1963,Q492111,11600
13628,44577,Aki Kaurismäki,Pretoria; South Africa; Southern Africa; Africa,Male,1957,Q1394562,9300
13629,44578,David France,El-Aaiun; Western Sahara; Northern Africa; Africa,Male,1948,Q369416,11600
13630,44583,Alain Corneau,Asuncion; Paraguay; South America; Americas,Male,1943,Q1672922,11600
13631,44584,Lynn Shelton,Algiers; Algeria; Northern Africa; Africa,Female,1965,Q573374,5400
13632,44586,Nanni Moretti,Moscow; Russia; Eastern Europe; Europe,Male,1953,Q5261826,24100
13633,44588,Michael Winterbottom,Oslo; Norway; Northern Europe; Europe,Male,1961,Q7313672,9000
13634,44589,Olivier Assayas,London; United Kingdom; Northern Europe; Europe,Male,1955,Q267858,17200
13635,44591,Xavier Dolan,Bandar Seri Begawan; Brunei; South-Eastern Asia; Asia,Male,1989,Q555224,12400
13636,44592,Lena Dunham,Luanda; Angola; Middle Africa; Africa,Female,1986,Q449677,9000
13637,44593,Ricki Stern,Monaco; Monaco; Western Europe; Europe,Female,1782,Q2898425,39500
13638,44594,Anne Sundberg,Funafuti; Tuvalu; Polynesia; Oceania,Female,1836,Q254395,9000
13639,44596,Bruno Dumont,Bridgetown; Barbados; Caribbean; Americas,Male,1958,Q3565469,12400
13640,44598,Jens Eilstrup Rasmussen,Tashkent; Uzbekistan; Central Asia; Asia,Male,1966,Q1658487,17200
13641,44604,Yoshiki Okamoto,Wellington; New Zealand; Australia and New Zealand; Oceania,Male,1961,Q1871218,20900
13642,44605,Akira Yasuda,Riga; Latvia; Northern Europe; Europe,Male,1964,Q1987298,9300
13643,44606,"Capcom, Osaka",San Salvador; El Salvador; Central America; Americas,male,1983,Q1986987,20900
13644,44610,Pavel Janák,Amman; Jordan; Western Asia; Asia,Male,1882,Q923236,17200
13645,44622,Peter Buggenhout,Podgorica; Montenegro; Southern Europe; Europe,Male,1963,Q7086720,34400
13646,44633,Teresa Żarnower,Cockburn Town; Turks And Caicos Islands; Caribbean; Americas,Female,1897,Q4727179,9300
13647,44636,Cinthia Marcelle,Plymouth; Montserrat; Caribbean; Americas,Female,1974,Q3376863,9300
13648,44638,Ryan Sullivan,Dodoma; Tanzania; Eastern Africa; Africa,Male,1983,Q666171,9300
13649,44646,Jiří Hilmar,Luxembourg; Luxembourg; Western Europe; Europe,Male,1937,Q5238858,22200
13650,44647,Jaroslav Sůra,Addis Ababa; Ethiopia; Eastern Africa; Africa,Male,1928,Q3270853,9000
13651,44648,Karel Vaca,Windhoek; Namibia; Southern Africa; Africa,Male,1919,Q3530288,9300
13652,44653,Halil Altindere,Yerevan; Armenia; Western Asia; Asia,Male,1971,Q5538030,11600
13653,44655,Jonathas de Andrade,St. John's; Antigua And Barbuda; Caribbean; Americas,Male,1982,Q40599,9300
13654,44659,dlandstudio,Yaren; Nauru; Micronesia; Oceania,male,2005,Q6100683,9000
13655,44660,Emily Roysdon,San Juan; Puerto Rico; Caribbean; Americas,Female,1977,Q19843436,20900
13656,44700,Jeff Elrod,Kigali; Rwanda; Eastern Africa; Africa,Male,1966,Q5213254,22200
13657,44702,Jeremy Shaw,Baku; Azerbaijan; Western Asia; Asia,Male,1977,Q4494583,17200
13658,44705,Danny Boyle,Jerusalem; Israel; Western Asia; Asia,Male,1956,Q7613635,24100
13659,44706,Robert Bresson,Pristina; Kosovo; Eastern Europe; Europe,Male,1901,Q19518260,20900
13660,44707,Alex Cox,Damascus; Syria; Western Asia; Asia,Male,1954,Q279088,9300
13661,44714,Sergio Leone,Port-au-Prince; Haiti; Caribbean; Americas,Male,1929,Q123454,5400
13662,44715,Jean-Pierre Melville,Jerusalem; Israel; Western Asia; Asia,Male,1917,Q6233387,24100
13663,44716,Paul Morrisey,Tehran; Iran; Southern Asia; Asia,Male,1938,Q5295749,9000
13664,44717,Daniel Schmid,El-Aaiun; Western Sahara; Northern Africa; Africa,Male,1941,Q740570,9300
13665,44718,Luchino Visconti,Antananarivo; Madagascar; Eastern Africa; Africa,Male,1906,Q7817232,9300
13666,44727,Alfredo Cortina,Nassau; Bahamas The; Caribbean; Americas,Male,1903,Q6867898,9300
13667,44733,Jed Curtis,Saint-Denis; Reunion; Eastern Africa; Africa,Male,1942,Q1522057,9000
13668,44736,Hermano Martin Corréa,Canberra; Australia; Australia and New Zealand; Oceania,Male,2009,Q96612,9000
13669,44737,Hermano Gabriel Guarda,Valletta; Malta; Southern Europe; Europe,Male,1814,Q1348644,9300
13670,44749,Francisco Méndez Labbé,Sanaa; Yemen; Western Asia; Asia,Male,1922,Q465353,25800
13671,44754,Istvan Anhalt,Paris; France; Western Europe; Europe,female,1911,Q2649575,12400
13672,44755,Reginald Daniel,Tirana; Albania; Southern Europe; Europe,Female,1945,Q51545,11600
13673,44757,Max Neuhaus,Tokyo; Japan; Eastern Asia; Asia,female,1939,Q2182711,20900
13674,44766,A. Michael Noll,Bujumbura; Burundi; Eastern Africa; Africa,Male,1939,Q379211,34400
13675,44767,Mario Gandelsonas,Cairo; Egypt; Northern Africa; Africa,Male,1938,Q2423904,22200
13676,44768,Diana Agrest,Flying Fish Cove; Christmas Island; Australia and New Zealand; Oceania,Female,1945,Q1554035,9300
13677,44772,Marcel Moore (Suzanne Malherbe),Port-au-Prince; Haiti; Caribbean; Americas,Female,1892,Q451185,22200
13678,44774,Edi Hirose,Saint-Pierre; Saint Pierre and Miquelon; Northern America; Americas,Male,1975,Q235281,17200
13679,44807,MSGSSV (Manteola Sánchez Gómez Santos Solsona Viñoly),Kuala Lumpur; Malaysia; South-Eastern Asia; Asia,male,1970,Q1233952,17200
13680,44833,Mario Roberto Álvarez,East Jerusalem; Palestinian Territory Occupied; Western Asia; Asia,Male,1913,Q4795053,24100
13681,44844,Eladio Dieste,Tokyo; Japan; Eastern Asia; Asia,Male,1917,Q781561,9300
13682,44873,Ramiro Bascans,Taipei; Taiwan; Eastern Asia; Asia,Male,1936,Q7668294,34400
13683,44874,Thomas Sprechmann,Singapur; Singapore; South-Eastern Asia; Asia,Male,1940,Q1036742,9300
13684,44875,Héctor Vigliecca,Tunis; Tunisia; Northern Africa; Africa,Male,1940,Q6143762,20900
13685,44876,Arturo Villaamil,Pretoria; South Africa; Southern Africa; Africa,Male,1947,Q234279,22200
13686,44883,Camille Henrot,Panama City; Panama; Central America; Americas,Female,1978,Q3610506,22200
13687,44884,Sung Hwan Kim,Roseau; Dominica; Caribbean; Americas,Male,1975,Q7172881,9000
13688,44886,Tuur Van Balen,Mogadishu; Somalia; Eastern Africa; Africa,Male,1981,Q475148,11600
13689,44898,John Van Saun,Berlin; Germany; Western Europe; Europe,Male,1807,Q16193971,12400
13690,44904,Guillermo Bermúdez,Copenhagen; Denmark; Northern Europe; Europe,Male,1924,Q14198124,9300
13691,44911,Wolfgang Stoerchle,Dushanbe; Tajikistan; Central Asia; Asia,Male,1944,Q7349982,9000
13692,44912,Lee Jaffe,Asuncion; Paraguay; South America; Americas,Male,1950,Q5553319,5400
13693,44921,George Trakas,Plymouth; Montserrat; Caribbean; Americas,Male,1944,Q399775,9300
13694,44922,Jimmy Alcock,Bangui; Central African Republic; Middle Africa; Africa,Male,1932,Q12317395,11600
13695,44936,Antonio Puente,Praia; Cape Verde; Western Africa; Africa,Male,1811,Q1470,17200
13696,44939,Bryce Cooper Graña Nicolini Arquitectos,Port Vila; Vanuatu; Melanesia; Oceania,male,1966,Q1234088,22200
13697,44943,José Sigala,Juba; South Sudan; Middle Africa; Africa,Male,1940,Q243078,11600
13698,44954,Miguel Rodrigo Mazuré,Singapur; Singapore; South-Eastern Asia; Asia,Male,1926,Q1903090,17200
13699,44955,Pezo von Ellrichshausen,Diego Garcia; British Indian Ocean Territory; Eastern Africa; Africa,Male,2002,Q677218,12400
13700,44956,Frederick Cooper Llosa,Oslo; Norway; Northern Europe; Europe,Male,1939,Q553259,12400
13701,44959,Miguel Cruchaga Belaúnde,Manama; Bahrain; Western Asia; Asia,Male,1940,Q7453359,11600
13702,44960,Emilio Soyer,Tehran; Iran; Southern Asia; Asia,Male,1806,Q2139869,9000
13703,45012,Alvin Lucier,Managua; Nicaragua; Central America; Americas,Male,1931,Q601610,6500
13704,45039,Dieter Hülsmanns,Stockholm; Sweden; Northern Europe; Europe,Male,1940,Q637274,9300
13705,45040,Gerd Stahl,N'Djamena; Chad; Middle Africa; Africa,Male,1845,Q4526845,45500
13706,45045,Luther Price,Tegucigalpa; Honduras; Central America; Americas,Male,1962,Q11924144,11600
13707,45061,Susannah C. Drake,London; United Kingdom; Northern Europe; Europe,Female,1855,Q3169694,9300
